EXT XWORLD YWORLD FLUX TEXP G BpRp VFLUX GFLUX FRAT FRATMOD TEXPRATIO
4-1.F -0.273341 0.014519 99892.7 560.52 18.985733 0.831146 15148.988675055862 16967.40948026499 0.9822027350901621 0.9090064415983928 0.15970884178976663
4-1.F -0.253058 0.035005 140791.0 560.52 18.940119 1.970922 21351.322614663433 17695.430833682312 1.0267262368337662 1.1751924202827368 0.15970884178976663
4-1.F -0.27607 0.036966 143386.0 560.52 18.895437 2.200689 21744.861137616263 18438.8546531633 0.9743154289918556 1.2103838426919271 0.15970884178976663
4-1.F -0.271037 0.03758 207147.0 560.52 18.561619 2.701446 31414.383203895744 25076.166277814817 0.996002291093532 1.2577868755384227 0.15970884178976663
4-1.F -0.242053 0.051581 33391.3 560.52 20.61088 1.503985 5063.87779632939 3798.0155712717333 1.2326996230730065 1.0816063104548934 0.15970884178976663
4-1.G -0.243205 0.068466 233953.0 560.52 18.122976 1.054907 35660.85121938098 37559.37362396294 0.9788333134900741 0.9699841168629557 0.15970884178976663
4-1.G -0.285369 0.080997 37818.0 560.52 20.36464 1.959868 5764.500012457845 4764.8884834176715 1.031093912108128 1.173304350120118 0.15970884178976663
4-1.G -0.242739 0.092179 89391.0 560.52 19.123009 0.996878 13625.63912987517 14952.201495236288 0.9547818727086455 0.954437680638112 0.15970884178976663
4-1.G -0.258015 0.097202 49699.1 560.52 19.94361 1.735067 7575.505382863812 7022.063314128886 0.9536013433633073 1.1313058059932124 0.15970884178976663
4-1.G -0.25916 0.103155 141867.0 560.52 18.710413 1.330633 21624.420203801285 21864.700909585972 0.9504363944121836 1.0405857466967765 0.15970884178976663
4-1.G -0.26414 0.108235 143420.0 560.52 18.92702 2.721232 21861.13998060987 17910.21259377777 0.9696663866724021 1.2587796782596015 0.15970884178976663
4-1.H -0.32693 0.07257 132534.0 560.52 18.988356 2.554012 20598.730643254115 16926.46786082004 0.9749405576078056 1.2482339204281654 0.15970884178976663
4-1.H -0.303439 0.075068 152728.0 560.52 18.543486 0.889584 23737.327279663437 25498.482855730676 1.0062117997407398 0.9251839089613862 0.15970884178976663
4-1.H -0.32845 0.087399 131642.0 560.52 18.596125 0.725147 20460.094008626147 24291.746534254777 0.9578861766093073 0.8792957579468077 0.15970884178976663
4-2.E -0.215884 0.023729 32983.6 560.52 20.526007 1.82819 5095.1048356406445 4106.822577765914 1.0792759285722042 1.1495151316061454 0.15970884178976663
4-2.E -0.226404 0.027613 61781.4 560.52 19.84121 2.505342 9543.612883149472 7716.577831278172 0.9939818936954323 1.2442555896491527 0.15970884178976663
4-2.E -0.225854 0.033123 35594.4 560.52 20.407867 2.110037 5498.405254785025 4578.908244908246 1.0028125489809048 1.1974435389828424 0.15970884178976663
4-2.E -0.223413 0.038723 29578.7 560.52 20.727514 1.688076 4569.136704361074 3411.1682514228773 1.1941329436504733 1.121704161769683 0.15970884178976663
4-2.E -0.215866 0.039212 26574.4 560.52 20.758081 1.623957 4105.050811441103 3316.4720451721637 1.116950073633696 1.1081752210705096 0.15970884178976663
4-2.F -0.158471 0.021604 45543.6 560.52 20.100395 1.473732 6964.143931687861 6077.860683059353 1.0662158008091507 1.0746619767432357 0.15970884178976663
4-2.F -0.148027 0.026639 154676.0 560.52 18.776335 1.838661 23651.751876833445 20576.653338662127 0.9982227572323228 1.1514924818468235 0.15970884178976663
4-2.F -0.130527 0.051176 132957.0 560.52 18.991253 2.577763 20330.66522465117 16881.36425687455 0.9634393490180612 1.2500277903458825 0.15970884178976663
4-2.F -0.13512 0.05397 41050.3 560.52 20.096151 1.347444 6277.0663197236545 6101.664734093439 0.9847392808527908 1.0446892219815767 0.15970884178976663
4-2.F -0.167049 0.061564 35226.8 560.52 20.441917 1.756865 5386.585721216196 4437.536527289975 1.0688594018355204 1.1356671217387664 0.15970884178976663
4-2.G -0.149117 0.069881 24644.1 560.52 20.560225 1.272123 3764.117294961752 3979.410494622167 0.9218301939614204 1.0261089559091376 0.15970884178976663
4-2.G -0.130826 0.070492 30540.8 560.52 20.598118 1.647369 4664.7738599489485 3842.921745951497 1.0904534006767617 1.113171150970421 0.15970884178976663
4-2.G -0.156981 0.078708 71931.1 560.52 19.719831 2.471386 10986.69042714578 8629.31536574707 1.025733229173033 1.2412410260651217 0.15970884178976663
4-2.G -0.171078 0.08665 34583.9 560.52 20.018866 0.483345 5282.313256204437 6551.825785876754 0.9950237843528661 0.8102673694634315 0.15970884178976663
4-2.G -0.167265 0.086322 136272.0 560.52 18.972342 2.385181 20814.060648148155 17177.973994937387 0.982927794870629 1.2327166407542525 0.15970884178976663
4-2.G -0.158531 0.088249 69356.7 560.52 19.697464 2.433418 10593.478925644424 8808.929636066552 0.971675441443638 1.237639722318521 0.15970884178976663
4-2.G -0.159413 0.093902 158081.0 560.52 18.797905 1.89547 24145.147362039952 20171.896953950716 1.0301249712204654 1.1619654218278712 0.15970884178976663
4-2.G -0.161207 0.101059 54080.5 560.52 19.873571 1.777582 8260.206108974524 7489.974531388935 0.9676056458887798 1.139756687979389 0.15970884178976663
4-2.G -0.138703 0.108669 25114.0 560.52 20.876017 1.893139 3835.8893911999 2975.1025551481293 1.1100137796663117 1.161544264311213 0.15970884178976663
4-2.G -0.147487 0.10809 157566.0 560.52 18.703045 1.573633 24066.48673304943 22013.583278887294 0.9963837240921813 1.0972240799597663 0.15970884178976663
4-2.G -0.142432 0.112518 32667.5 560.52 20.438 1.569433 4989.604072908446 4453.574697861651 1.0219485245952922 1.096297247224702 0.15970884178976663
4-2.H -0.223276 0.068528 159523.0 560.52 18.416082 0.766182 24727.548346727992 28673.185274038 0.9680576187873026 0.8908486197031552 0.15970884178976663
4-2.H -0.202159 0.077927 118231.0 560.52 19.120743 2.424961 18326.904387342245 14983.44027097302 0.9889548676338333 1.2368046254520237 0.15970884178976663
4-2.H -0.212198 0.099228 30303.7 560.52 20.589499 1.971081 4697.355283155038 3873.549774415591 1.0318707384675723 1.1752194520302284 0.15970884178976663
4-2.H -0.200618 0.107713 53761.3 560.52 19.895973 1.84905 8333.501406900245 7337.017263552687 0.9847204497987666 1.1534400183155022 0.15970884178976663
4-2.H -0.211864 0.111517 27880.4 560.52 20.641008 1.645668 4321.7212497640785 3694.073574104323 1.051308232148089 1.1128103223073287 0.15970884178976663
4-2.H -0.216618 0.109818 243559.0 560.52 18.264156 1.979904 37753.90976712275 32979.67267577374 0.9728474237225165 1.1767138344571553 0.15970884178976663
4-2.H -0.183632 0.115988 88007.3 560.52 19.426638 2.388721 13641.949848078299 11304.55681641675 0.9786507949915688 1.2330910751267623 0.15970884178976663
4-3.E -0.061613 0.013029 58164.3 560.52 19.918037 2.44228 8874.028827720927 7189.421414816443 0.9966213686278146 1.2385019639195969 0.15970884178976663
4-3.E -0.061796 0.023539 32183.4 560.52 20.52188 2.056179 4910.166878550481 4122.462757921952 1.0016063397307713 1.1891658990749165 0.15970884178976663
4-3.E -0.105301 0.026798 96680.9 560.52 19.39125 2.833 14750.441313486179 11679.082894723766 0.9999143635484019 1.263087584024876 0.15970884178976663
4-3.E -0.074168 0.044605 54089.5 560.52 19.975967 1.901003 8252.343486932896 6815.880082905774 1.0410936078660822 1.1629621367115515 0.15970884178976663
4-3.E -0.092651 0.051377 52953.0 560.52 19.936213 1.551224 8078.949605072291 7070.067187293695 1.0461807486608983 1.092256490455529 0.15970884178976663
4-3.F -0.013723 0.015039 29664.4 560.52 20.562504 1.518845 4551.1538409337645 3971.066326884115 1.0563108578982323 1.0849822445922384 0.15970884178976663
4-3.F -0.04922 0.023343 31983.3 560.52 20.47632 1.394072 4906.922730300861 4299.131614927091 1.0809147052279486 1.0559346785138655 0.15970884178976663
4-3.F -0.048545 0.029225 36507.4 560.52 20.390615 1.897705 5601.016495614452 4652.246747644492 1.0357626933678998 1.1623685383026647 0.15970884178976663
4-3.F -0.029024 0.035811 60251.2 560.52 19.907776 2.272863 9243.823583179448 7257.688777401935 1.0441786844965135 1.2197715062951302 0.15970884178976663
4-3.F -0.00477 0.045193 103122.0 560.52 18.887993 0.79985 15821.12182901969 18565.70908253075 0.9465595302489642 0.9002804127923973 0.15970884178976663
4-3.F -0.01879 0.062977 65645.1 560.52 19.769562 2.414738 10071.36328405365 8242.974207846137 0.9886975132295677 1.235779193736532 0.15970884178976663
4-3.F -0.005765 0.063149 134798.0 560.52 18.847815 1.672894 20680.898162450267 19265.60895616725 0.9596951212160487 1.1185447612461605 0.15970884178976663
4-3.G -0.024547 0.08311 70585.1 560.52 19.66083 2.282116 10832.705743881503 9111.22435704172 0.973811069146908 1.2209151942163612 0.15970884178976663
4-3.G -0.026026 0.085008 108924.0 560.52 19.258114 2.735596 16716.582401194424 13202.711730286936 1.0053121760997323 1.2594571893677542 0.15970884178976663
4-3.G -0.052576 0.091089 137426.0 560.52 18.570478 0.653633 21090.788559606193 24872.39126580884 0.9871138578979813 0.8590294005085204 0.15970884178976663
4-3.G -0.024641 0.114229 114298.0 560.52 19.099451 2.168449 17541.330976568253 15280.175450731382 0.9519483476557181 1.205926441544187 0.15970884178976663
4-3.H -0.064263 0.072833 55284.3 560.52 19.613747 1.050466 8616.852788274977 9515.025158715753 0.9347679523575418 0.9688017573264706 0.15970884178976663
4-3.H -0.068156 0.08064 36031.0 560.52 20.017817 0.719286 5615.94924443894 6558.1589876698645 0.9757181702740007 0.877640872381783 0.15970884178976663
4-3.H -0.090917 0.094921 63222.8 560.52 19.701128 1.907293 9854.182117934952 8779.25252021663 0.964220668576149 1.164090129531919 0.15970884178976663
4-3.H -0.064413 0.11893 147458.0 560.52 18.530668 0.834835 22983.44879926944 25801.297176679338 0.9788516280697199 0.9100322624492236 0.15970884178976663
5-1.E -0.328833 0.143422 30216.7 560.52 20.591974 1.820078 4830.841215825893 3864.7298448230526 1.0888594338156856 1.147973344005007 0.15970884178976663
5-1.E -0.299777 0.146461 193227.0 560.52 18.325018 0.579178 30891.823250400936 31181.825796782487 1.1825279752967692 0.8377811347888493 0.15970884178976663
5-1.E -0.314583 0.147753 146268.0 560.52 18.891987 2.768114 23384.336574027668 18497.538543757364 1.0026411517579759 1.2608562825383487 0.15970884178976663
5-1.E -0.299422 0.153423 193777.0 560.52 18.427671 1.57613 30979.753523021845 28368.7592010123 0.99477441480576 1.097774176290832 0.15970884178976663
5-1.E -0.339104 0.172222 85269.4 560.52 19.078289 0.59667 13632.293796766175 15580.92155157821 1.0381476226955326 0.8427847770845852 0.15970884178976663
5-1.E -0.317433 0.173008 116579.0 560.52 18.892683 1.314686 18637.860457950963 18485.684687187713 0.9725682610837547 1.0366697410112253 0.15970884178976663
5-1.E -0.333485 0.177331 38251.8 560.52 20.266586 1.786064 6115.438549528205 5215.240503576916 1.02732907812603 1.141415287083928 0.15970884178976663
5-1.F -0.25537 0.169208 48548.0 560.52 20.07275 2.760244 7652.611659279105 6234.60209217772 0.9737468859064787 1.2605348362463027 0.15970884178976663
5-1.F -0.239061 0.18186 52393.9 560.52 19.991068 2.421051 8258.840117308717 6721.737387366792 0.9937415132078201 1.2364144870774625 0.15970884178976663
5-1.F -0.288558 0.183973 26778.0 560.52 20.277689 0.732281 4221.010855486856 5162.179965086606 0.9278021269653679 0.881308511203248 0.15970884178976663
5-1.F -0.25508 0.186227 192758.0 560.52 18.307901 1.081297 30384.40550010962 31677.313372653793 0.9817820580569547 0.976983684856282 0.15970884178976663
5-1.F -0.271569 0.195091 28767.3 560.52 20.552946 1.612116 4534.583821907799 4006.178915600624 1.0237631806995902 1.1056243299871107 0.15970884178976663
5-1.F -0.286076 0.190769 241234.0 560.52 17.963545 0.793411 38025.66781359759 43500.14864029857 0.9729212176804798 0.8984800415470866 0.15970884178976663
5-1.F -0.26466 0.192873 74911.7 560.52 19.178421 0.685064 11808.31648752613 14208.241848969892 0.9575247649454056 0.8679558377891003 0.15970884178976663
5-1.G -0.287231 0.202527 49946.6 560.52 20.071095 2.378044 7994.222381525548 6244.112813603296 1.0392271468039185 1.2319554449227155 0.15970884178976663
5-1.G -0.283993 0.205362 32144.9 560.52 20.11939 0.775583 5144.964402620011 5972.453002385505 0.9641432356118186 0.8934866640576783 0.15970884178976663
5-1.G -0.273608 0.205856 38267.6 560.52 19.898811 0.664503 6124.935519279933 7317.864116823857 0.9708443629244622 0.8621196953217745 0.15970884178976663
5-1.G -0.274595 0.204668 207086.0 560.52 18.1 0.662653 33145.22982746773 38362.662489143775 1.0027891747714999 0.8615939817517515 0.15970884178976663
5-1.G -0.289632 0.218338 107336.0 560.52 19.122356 1.981573 17179.704995804044 14961.196980755878 0.9756064032491811 1.1769952738775726 0.15970884178976663
5-1.G -0.281834 0.234653 169975.0 560.52 18.58383 1.647223 27205.414368541708 24568.39245741561 0.9947838807271949 1.1131401936689715 0.15970884178976663
5-1.G -0.253418 0.238554 62011.4 560.52 19.78001 2.265289 9925.258611992276 8164.032801233129 0.9974604472248991 1.2188251500858795 0.15970884178976663
5-1.H -0.298042 0.244926 132684.0 560.52 18.80214 1.362608 21001.146474108642 20093.36812684352 0.9969566329819698 1.0483685784181809 0.15970884178976663
5-2.E -0.193989 0.151475 235997.0 560.52 18.133242 1.175203 37409.87245525595 37205.910835966475 1.003973895647687 1.0015021033298581 0.15970884178976663
5-2.E -0.219871 0.152474 164728.0 560.52 18.73603 2.575664 26112.422911348036 21354.860607595718 0.9783280001939653 1.249873172884392 0.15970884178976663
5-2.E -0.228229 0.154846 31547.4 560.52 20.464952 1.671579 5000.8441221496105 4344.381353002128 1.029363527987736 1.118269809764014 0.15970884178976663
5-2.F -0.168911 0.144748 37633.5 560.52 20.383108 2.329863 5860.947434448037 4684.524783666103 1.0200000034321919 1.226597604354241 0.15970884178976663
5-2.F -0.121479 0.147812 47814.0 560.52 20.2178 2.939528 7446.433114929477 5454.924461315187 1.0790129012446497 1.2651234758267587 0.15970884178976663
5-2.F -0.165876 0.147895 132123.0 560.52 19.047037 2.770735 20576.506513653476 16035.922214292494 1.0175976158689375 1.2609609004132796 0.15970884178976663
5-2.F -0.157314 0.150392 147930.0 560.52 18.879715 2.66383 23038.24927200229 18707.80097383381 0.9807029711576513 1.2557096766883844 0.15970884178976663
5-2.F -0.130068 0.153003 51594.1 560.52 19.745905 0.842621 8035.136461600848 8424.55055786184 1.0455833079190016 0.9121953929425521 0.15970884178976663
5-2.F -0.131123 0.162771 28920.1 560.52 20.69277 2.272036 4503.944249112644 3522.092365176759 1.0484564958344411 1.2196686201907811 0.15970884178976663
5-2.F -0.164054 0.193921 58317.0 560.52 19.881018 2.422808 9082.144141116458 7438.777022965828 0.9873271474634918 1.2365901157173431 0.15970884178976663
5-2.G -0.125828 0.234907 69935.2 560.52 19.372265 1.03867 11220.535280238144 11885.097284043228 0.9776621096114402 0.9656551271497462 0.15970884178976663
5-2.G -0.147431 0.242434 92384.8 560.52 19.351513 2.652 14822.391410301894 12114.445512744443 0.974920545940778 1.2550051656736798 0.15970884178976663
5-2.G -0.144919 0.248557 89873.4 560.52 19.122437 1.044109 14419.4576615918 14960.08086088558 0.9966448226157097 0.9671070967974755 0.15970884178976663
5-2.H -0.210394 0.200006 175117.0 560.52 18.435167 1.194965 28141.23260774545 28173.573831404927 0.9923228879956294 1.0065796974549854 0.15970884178976663
5-2.H -0.212305 0.218661 104596.0 560.52 19.187054 2.419432 16808.53581228403 14095.715998002212 0.9645742557734822 1.236252196718785 0.15970884178976663
5-2.H -0.186558 0.228042 114995.0 560.52 19.044748 2.148569 18479.65099749132 16069.765560297705 0.9558357523667399 1.2030978565743273 0.15970884178976663
5-2.H -0.188035 0.234936 125617.0 560.52 18.719564 1.031647 20186.602194459476 21681.19127864989 0.9660581656785693 0.9637775550516509 0.15970884178976663
5-2.H -0.193651 0.246955 107791.0 560.52 19.153887 2.376919 17321.971048050673 14532.955406389723 0.9675890323132652 1.2318346907936493 0.15970884178976663
5-3.E -0.099172 0.152087 86517.8 560.52 19.409262 2.42416 14103.117278270529 11486.9291115141 0.9927458222563832 1.2367249098985267 0.15970884178976663
5-3.E -0.061664 0.153041 115444.0 560.52 19.085772 2.146084 18818.32722367724 15473.905524055672 1.0111353950978665 1.2027400196566351 0.15970884178976663
5-3.E -0.061877 0.161271 30060.2 560.52 20.536596 1.525154 4900.06132851584 4066.964120013436 1.1090165760274306 1.0864084560247378 0.15970884178976663
5-3.E -0.097497 0.168948 69663.4 560.52 19.580576 2.002859 11355.710619121974 9810.210832175377 0.9805092076832737 1.1805497659512918 0.15970884178976663
5-3.E -0.075083 0.173266 76135.9 560.52 19.410131 1.563225 12410.78167483081 11477.738897838184 0.9875496234651719 1.0949237270878363 0.15970884178976663
5-3.E -0.089525 0.178689 24709.9 560.52 20.70278 1.330116 4027.9181582788387 3489.7694861672444 1.1093251639670278 1.0404591459025432 0.15970884178976663
5-3.E -0.105578 0.190474 150386.0 560.52 18.405447 0.7143 24514.162345898665 28955.424811294073 0.9662020062606193 0.876232146173982 0.15970884178976663
5-3.F -0.005771 0.148135 193026.0 560.52 18.264807 1.076378 31691.529896354878 32959.90421678578 0.9854821549683308 0.9756824643911653 0.15970884178976663
5-3.F -0.026493 0.150902 27898.9 560.52 20.58302 1.642361 4580.516735700968 3896.733821241575 1.0569801409650088 1.1121078483288558 0.15970884178976663
5-3.F -0.043975 0.172095 37377.2 560.52 20.01619 0.855042 6136.689623377345 6567.993902754532 1.0204139039892297 0.915640618150859 0.15970884178976663
5-3.H -0.088292 0.228313 89337.6 560.52 19.087488 0.71138 13972.845652551225 15449.468419348168 1.0331453488402857 0.875406759959597 0.15970884178976663
5-3.H -0.099755 0.231626 52018.8 560.52 19.606535 0.564606 8135.999438432772 9578.439069524107 1.0189534665027264 0.8336078925815473 0.15970884178976663
5-3.H -0.094784 0.233678 72783.1 560.52 19.663101 2.20126 11383.639390516435 9092.186615155346 1.0343365435173515 1.2104613307315641 0.15970884178976663
5-3.H -0.110089 0.2415 101772.0 560.52 18.903448 0.82906 15917.647751354896 18303.306021491855 0.957325746376368 0.9084261133354767 0.15970884178976663
5-3.H -0.101593 0.243143 113603.0 560.52 18.855965 0.999666 17768.075084474807 19121.53447996473 0.9728103801741963 0.9551892889625696 0.15970884178976663
6-1.E -0.314935 0.297271 45272.8 560.52 20.089079 1.821163 7199.642377367656 6141.5379661907455 1.0209953935221239 1.1481800615650517 0.15970884178976663
6-1.E -0.327104 0.299471 131740.0 560.52 18.936218 2.094063 20950.347378435064 17759.124053647163 0.9871645787281607 1.1950336207585788 0.15970884178976663
6-1.E -0.334913 0.300051 115894.0 560.52 18.995756 1.558231 18430.38985180168 16811.49520028703 1.0022683563416508 1.0938157230438097 0.15970884178976663
6-1.E -0.294456 0.30709 37482.8 560.52 20.03525 0.486858 5960.814336696569 6453.699518080403 1.1384839716175645 0.8112784375636588 0.15970884178976663
6-1.E -0.345357 0.313714 32217.7 560.52 20.489048 1.856731 5123.51606751334 4249.027490820593 1.0441074746709926 1.154870683056196 0.15970884178976663
6-1.F -0.239974 0.278844 98789.7 560.52 19.12012 1.223169 15410.256751614877 14992.040299138673 1.0139301150277398 1.0137739124864795 0.15970884178976663
6-1.F -0.268477 0.278705 93875.3 560.52 19.277485 1.807665 14643.656936248133 12969.246386340443 0.9856047075319909 1.1455974435683218 0.15970884178976663
6-1.F -0.247439 0.280998 30359.6 560.52 19.988844 0.565727 4735.8098149536545 6735.520169137216 0.8431289311787439 0.8339290837257839 0.15970884178976663
6-1.F -0.253315 0.300912 60370.7 560.52 19.68802 1.633747 9417.256933412253 8885.886075964112 0.9545402871059694 1.1102720723344264 0.15970884178976663
6-1.F -0.271565 0.312173 126423.0 560.52 18.746439 1.083359 19720.789609740772 21151.10888332128 0.9538095302774429 0.9775286648576286 0.15970884178976663
6-1.F -0.289431 0.318311 38312.2 560.52 20.425524 2.405758 5976.340030582333 4505.045078071391 1.0742787925269477 1.2348640741088448 0.15970884178976663
6-1.F -0.271444 0.317196 50492.0 560.52 19.952145 1.671894 7876.273375691377 6967.079094626196 1.0108759286169717 1.1183356914406886 0.15970884178976663
6-1.F -0.238002 0.321076 29214.3 560.52 20.603174 2.391407 4557.153871493714 3825.067830300832 0.9659615383741755 1.233373796049271 0.15970884178976663
6-1.G -0.265053 0.352259 29322.4 560.52 20.62105 1.508068 4738.700811138854 3762.6059761024712 1.1633974624852863 1.0825362203080322 0.15970884178976663
6-1.G -0.244732 0.37649 72658.5 560.52 19.607416 2.278374 11742.111589983508 9570.66997972458 1.0052690932799748 1.2204543281732656 0.15970884178976663
6-1.H -0.325543 0.33394 81677.5 560.52 19.458029 2.369808 13393.024083216518 10982.397052637409 0.9906037419375061 1.2310665887145298 0.15970884178976663
6-1.H -0.334154 0.341373 84781.2 560.52 19.454481 2.439636 13901.951619527976 11018.344348437806 1.0189490450231946 1.2382460897948022 0.15970884178976663
6-1.H -0.325626 0.357911 35171.6 560.52 20.089724 0.720804 5767.244171837508 6137.8905649458875 1.0700898803983825 0.8780695985900684 0.15970884178976663
6-1.H -0.29521 0.363765 35289.5 560.52 20.439438 1.695847 5786.576760854204 4447.680078873287 1.1582127024728692 1.1233105919106867 0.15970884178976663
6-2.E -0.191061 0.277784 55909.4 560.52 19.814796 1.790834 9063.200155096583 7906.610428720276 1.003446756109671 1.1423439788953245 0.15970884178976663
6-2.E -0.18853 0.284341 164895.0 560.52 16.644915 0.968754 26730.324231250044 146535.46302261605 0.19265896379592584 0.94683055730898 0.15970884178976663
6-2.E -0.188808 0.287338 206787.0 560.52 18.091944 0.705433 33521.23203740261 38648.36632730316 0.992691095104128 0.8737248850343382 0.15970884178976663
6-2.E -0.180515 0.299756 39325.7 560.52 20.270714 2.176006 6374.897429399737 5195.449657040755 1.0165949159880139 1.2069857064660372 0.15970884178976663
6-2.E -0.226092 0.30273 31751.6 560.52 20.433628 1.603439 5147.097018472111 4471.544333353027 1.0428842593695595 1.1037448772602139 0.15970884178976663
6-2.E -0.197945 0.304443 28660.4 560.52 20.566702 1.844915 4645.997662738827 3955.7418405658113 1.0189370268441735 1.1526665806684784 0.15970884178976663
6-2.F -0.131921 0.288429 58645.5 560.52 19.818052 2.411245 9537.191750990478 7882.934916708245 0.9793011126102821 1.2354248297685988 0.15970884178976663
6-2.F -0.137648 0.294259 159537.0 560.52 18.738981 2.14838 25944.61570585583 21296.897512979456 1.0126042847566776 1.2030706740150834 0.15970884178976663
6-2.G -0.125148 0.336669 30839.3 560.52 20.482481 1.992931 5015.876674179644 4274.805317495995 0.9952989479296247 1.1788999898726669 0.15970884178976663
6-2.G -0.135371 0.338393 30573.8 560.52 20.503521 1.303642 4972.694265467556 4192.763258387423 1.14708120466106 1.0339445628967427 0.15970884178976663
6-2.H -0.227165 0.336535 27567.3 560.52 20.641691 1.484714 4519.928396019918 3691.7504878675904 1.1365940567007442 1.0771937703558716 0.15970884178976663
6-2.H -0.222495 0.3493 45802.8 560.52 20.008226 1.730272 7509.816933004725 6616.348018523527 1.004159029235145 1.1303384778289325 0.15970884178976663
6-2.H -0.217006 0.349272 188689.0 560.52 18.548212 2.453583 30937.406605529104 25387.734093490217 0.9830701260648169 1.239582583067276 0.15970884178976663
6-2.H -0.226116 0.366979 114517.0 560.52 18.916805 1.360434 18776.181930294697 18079.513543246172 0.991116217818737 1.0478423838060433 0.15970884178976663
6-3.E -0.08487 0.309681 24982.3 560.52 20.695093 1.864204 4066.743556575129 3514.5646857910633 1.0007408011569403 1.1562550419953534 0.15970884178976663
6-3.E -0.075375 0.311535 29924.2 560.52 20.537373 1.652876 4871.210718615399 4064.054664982548 1.0756248358706741 1.1143370087858868 0.15970884178976663
6-3.E -0.092536 0.314348 195772.0 560.52 18.430958 1.720257 31868.743852960943 28283.00439064368 0.9986455892269217 1.1283089067347287 0.15970884178976663
6-3.E -0.061951 0.315485 41961.8 560.52 20.181662 2.34618 6830.751362856673 5639.543370869279 0.9859738521770223 1.2284546789611133 0.15970884178976663
6-3.E -0.072007 0.32687 29504.6 560.52 20.57628 1.537005 4802.906135116725 3920.9990849149435 1.124732335542028 1.0890759737470808 0.15970884178976663
6-3.F -0.004459 0.282526 45157.5 560.52 20.090487 2.206577 7310.298162279497 6133.578683933486 0.984038983163304 1.2111804334874308 0.15970884178976663
6-3.F -0.015181 0.297853 103869.0 560.52 19.032017 1.203329 16814.778493446473 16259.303618541448 1.0252238925698867 1.008719672915337 0.15970884178976663
6-3.F -0.036811 0.301177 96366.0 560.52 19.168596 1.620081 15600.159280434611 14337.397990378633 0.982600368191964 1.1073419915536082 0.15970884178976663
6-3.F -0.046314 0.319756 34499.4 560.52 20.275496 1.24357 5584.917243420146 5172.6172160567985 1.059640441087443 1.018938275625286 0.15970884178976663
6-3.G -0.021722 0.348388 91055.6 560.52 19.331951 2.003511 14779.201795601348 12334.692892178677 1.014842543768936 1.1806576158155977 0.15970884178976663
6-3.G -0.011992 0.353577 26279.0 560.52 20.677887 1.998234 4265.335069854109 3570.70474728467 1.0125047960172133 1.1797829716565116 0.15970884178976663
6-3.G -0.022247 0.372951 94007.0 560.52 19.341484 1.936953 15258.242471622787 12226.865672018757 1.0672107610170745 1.169335609649501 0.15970884178976663
6-3.G -0.0086 0.377007 27660.5 560.52 20.742718 2.37781 4489.56583963239 3363.733194032395 1.0834195072818902 1.2319303452661947 0.15970884178976663
6-3.H -0.095752 0.335232 62581.0 560.52 19.548988 1.009092 10089.454172479334 10099.817840297417 1.0430674689475186 0.9577269980211794 0.15970884178976663
6-3.H -0.090446 0.343037 68400.2 560.52 19.160553 0.7306 11027.639112325161 14444.002035074509 0.8667637454894023 0.8808343986480719 0.15970884178976663
6-3.H -0.088526 0.342355 76494.7 560.52 19.54184 2.519217 12332.653202849986 10166.529869221727 0.974011547946244 1.245431002275468 0.15970884178976663
6-3.H -0.082143 0.346335 157550.0 560.52 18.648811 1.598656 25400.57693028426 23141.118216779894 0.9954049866423508 1.1027052136718594 0.15970884178976663
6-3.H -0.075488 0.375306 84185.4 560.52 19.064634 0.636663 13572.565719496999 15778.115865385373 1.0070430161827297 0.8541984721429982 0.15970884178976663
1-6.E 0.303821 -0.315165 32168.5 560.52 20.370243 0.934292 5452.752556382573 4740.362359096008 1.2270345126103182 0.9374486130115549 0.15970884178976663
1-6.E 0.336141 -0.312724 195126.0 560.52 18.317764 1.270906 33075.020449094794 31390.854718369435 1.0271462641333744 1.0258047116909843 0.15970884178976663
1-6.E 0.307878 -0.301065 49849.6 560.52 19.938251 1.8381 8449.804430876438 7056.808642372115 1.039960942906067 1.1513869090799471 0.15970884178976663
1-6.E 0.329267 -0.298205 48751.3 560.52 19.673656 0.656704 8263.636032204602 9004.22504587658 1.0672728793662318 0.8599028058700878 0.15970884178976663
1-6.E 0.34262 -0.275647 44364.2 560.52 20.045206 1.936373 7519.996423888827 6394.7907920811995 1.0057493989856587 1.16923420391504 0.15970884178976663
1-6.E 0.317615 -0.283348 82960.6 560.52 19.45315 2.445425 14062.316356965108 11031.859978733335 1.0289759997645573 1.238804795204462 0.15970884178976663
1-6.E 0.3052 -0.276377 78884.7 560.52 19.39957 1.622019 13371.427004195792 11589.928078348203 1.0414820742011677 1.1077588224138937 0.15970884178976663
1-6.E 0.306449 -0.275772 107435.0 560.52 19.184673 2.645737 18210.873086869506 14126.661569202057 1.0274914806681221 1.2546222844113852 0.15970884178976663
1-6.F 0.252037 -0.318779 39489.9 560.52 20.307087 2.254404 6595.065056846264 5024.281232998658 1.0781876242537598 1.2174490650014682 0.15970884178976663
1-6.F 0.261019 -0.319301 176480.0 560.52 18.397255 1.09524 29473.285099031113 29174.72297481616 1.0301534545871749 0.9806632055690507 0.15970884178976663
1-6.F 0.269423 -0.310267 56143.0 560.52 19.92412 2.58972 9376.23892404184 7149.254228992049 1.0484492050701275 1.250894058615582 0.15970884178976663
